NEW_SMILES,similarity,ppIC$_{50}$ Ridge,ppIC$_{50}$ SVR,ppIC$_{50}$ RFR,mean,std
O=C(O)Nc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.8333333333333334,6.292692982692943,6.254371562078662,6.259370396745656,6.26881164717242,0.02083232408277608
O=C(O)Sc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.8333333333333334,6.133343672108214,6.14497011138099,6.130997330481844,6.136437037990349,0.007482401745058199
NC(=O)CCc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.8333333333333334,5.960402603411607,6.072008294201364,6.158621397042455,6.063677431551809,0.09937165084409882
O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3cccc(O)c3)c3ccccc23)C1,0.8269230769230769,5.881557776039143,6.171315198721619,6.093521166197576,6.048798046986112,0.1499665264113954
O=C(c1cccc(O)c1)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,0.8269230769230769,5.970414299678088,6.219787581724667,6.102368967782712,6.097523616395155,0.1247572303404586
Nc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(N)cc2)C3)cc1,0.82,6.017030102319461,6.117580849335041,6.092131996698416,6.075580982784306,0.05227872633812546
O=C(c1ccc(O)cc1)N1CCc2c(n(CCc3ccc(O)cc3)c3ccccc23)C1,0.82,5.902149711493919,6.279014645553666,6.086539138921029,6.089234498656205,0.1884469245014117
NS(=O)(=O)Oc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.8181818181818182,6.432409990378439,6.167925727645501,6.198062822159895,6.266132846727944,0.1447864893277947
CC=Cc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.8181818181818182,6.185539559729432,6.184959836044844,6.145099514060729,6.171866303278335,0.02318253164890381
CCSc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.8181818181818182,6.344745332273293,6.274751549184356,6.145148862560998,6.254881914672882,0.1012708717357438
NC(=O)Sc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.8181818181818182,6.199431055069538,6.084004264104269,6.141278625252044,6.141571314808618,0.05771395211313596
CCOc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.8181818181818182,6.760451709080622,6.675250205795677,6.226643617285715,6.554115177387338,0.2867804753588476
CCSc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.8181818181818182,6.344745332273293,6.274751549184356,6.145148862560998,6.254881914672882,0.1012708717357438
NS(=O)(=O)Oc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.8181818181818182,6.432409990378439,6.167925727645501,6.198062822159895,6.266132846727944,0.1447864893277947
CCNc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.8181818181818182,6.221603394571574,6.035078210152536,6.135098705450299,6.130593436724802,0.09334417062867785
CC(=O)Nc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.8181818181818182,6.012093832237804,6.157366552244932,6.117910473296067,6.095790285926268,0.07512002270715586
C[S+]([O-])c1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.8181818181818182,6.136834969299661,6.513032971861826,6.195976109192286,6.28194801678459,0.2022983216792354
O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3ccc(Cl)nc3)c3ccccc23)C1,0.8181818181818182,6.387151389870855,6.711671125239121,6.20165643058373,6.433492981897902,0.258146091496286
NC(=O)Nc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.8181818181818182,5.983904064375578,5.968207361668552,6.129230031744482,6.02711381926287,0.08878280947154357
CCNc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.8181818181818182,6.221603394571574,6.035078210152536,6.135098705450299,6.130593436724802,0.09334417062867785
C[S+]([O-])c1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.8181818181818182,6.136834969299661,6.513032971861826,6.195976109192286,6.28194801678459,0.2022983216792354
CC(=O)Nc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.8181818181818182,6.012093832237804,6.157366552244932,6.117910473296067,6.095790285926268,0.07512002270715586
CCOc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.8181818181818182,6.760451709080622,6.675250205795677,6.226643617285715,6.554115177387338,0.2867804753588476
NC(=O)Sc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.8181818181818182,6.199431055069538,6.084004264104269,6.141278625252044,6.141571314808618,0.05771395211313596
CC=Cc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.8181818181818182,6.185539559729432,6.184959836044844,6.145099514060729,6.171866303278335,0.02318253164890381
NC(=O)Nc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.8181818181818182,5.983904064375578,5.968207361668552,6.129230031744482,6.02711381926287,0.08878280947154357
O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3coc(Cl)c3)c3ccccc23)C1,0.8148148148148148,6.164784856439908,6.39362067943545,6.101423764626715,6.219943100167359,0.1537094113717776
O=C(C(=O)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1)c1ccc(O)cc1,0.803921568627451,5.958090395062,6.44991512659617,6.094251877148682,6.167419132935618,0.2539448308721947
N#CNc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.8035714285714286,6.087452470474768,6.237770169122689,6.190584353971019,6.171935664522825,0.0768744615935824
NC(=O)S(=O)(=O)c1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.8035714285714286,6.185923675534966,6.397229310461149,6.196254187584102,6.259802391193406,0.119127236492611
N=C(N)Nc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.8035714285714286,5.939451887398126,6.071296116940784,6.103051108047247,6.037933037462053,0.08675250747660346
CSC(=O)Sc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.8035714285714286,6.141049792503284,6.228451903918725,6.127050851706595,6.165517516042868,0.05495039097985516
N#COc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.8035714285714286,6.273797190980849,6.330643808675495,6.232930762372477,6.279123920676273,0.04907382592981746
